procurement_id,date,school_id,vendor_name,grain_type,quantity,unit,total_cost,payment_status,school_id_raw,school_id_clean,school_id_changed_flag,date_raw,date_clean,date_parse_method,date_ambiguous_flag,date_parse_error_flag,grain_raw,grain_clean,vendor_raw,vendor_clean,quantity_raw,unit_raw,quantity_kg,unit_clean,conversion_method,unit_inferred_flag,cost_raw,total_cost_numeric,cost_per_kg,payment_status_raw,payment_status_clean
MDM000812,2025-06-05,SCH0589,Singh Agro Group,Pulses,0.772,50kg Bags,3474.0,Paid,sch_0589,SCH0589,True,06/05/2025,2025-06-05,DASH_MM_DD_AMBIGUOUS,True,False,dal,Pulses,Singh Brothers,Singh Agro Group,0.772,50kg Bags,38.6,KG,BAGS_50KG_TO_KG,False,"Rs. 3,474",3474.0,90.0,Paid,Paid
MDM004094,2025-10-03,SCH0195,Goyal Mills,Oil,58.4 kg,,7008.0,Paid,S0195,SCH0195,True,03-Oct-2025,2025-10-03,TEXT_MONTH,False,False,Cooking Oil,Oil,goyal mill,Goyal Mills,58.4 kg,,58.4,KG,DIRECT,False,"7,008/-",7008.0,120.0,paid,Paid
MDM010724,2025-07-24,SCH0047,Singh Agro Group,Pulses,0.5,50kg Bags,2250.0,Pending,sch0047,SCH0047,True,07-24-2025,2025-07-24,DASH_MM_DD_YYYY,False,False,dal,Pulses,S. Agro Works,Singh Agro Group,0.5,50kg Bags,25.0,KG,BAGS_50KG_TO_KG,False,2250,2250.0,90.0,Pending,Pending
MDM003998,2025-07-25,SCH0210,Singh Agro Group,Rice,0.318,Sacks,636.0,Paid,sch_0210,SCH0210,True,2025/07/25,2025-07-25,ISO_FORMAT,False,False,Rice,Rice,Singh Agro,Singh Agro Group,0.318,Sacks,15.9,KG,BAGS_50KG_TO_KG,False,636,636.0,40.0,Cleared,Paid
MDM000248,2025-05-03,SCH0032,Kumar Enterprises,Pulses,32.6,kg,2934.0,Pending,sch_0032,SCH0032,True,2025-05-03,2025-05-03,ISO_FORMAT,False,False,Pulses,Pulses,Kumar & Co.,Kumar Enterprises,32.6,kg,32.6,KG,DIRECT,False,2934,2934.0,90.0,Pending,Pending
MDM001618,2026-01-09,SCH0481,Goyal Mills,Wheat,0.63,Sacks,945.0,Unknown,SCH0481,SCH0481,False,09-Jan-2026,2026-01-09,TEXT_MONTH,False,False,Atta,Wheat,Goyal Rice Mill,Goyal Mills,0.63,Sacks,31.5,KG,BAGS_50KG_TO_KG,False,Rs. 945,945.0,30.0,,Unknown
MDM000201,2025-09-14,SCH0322,Singh Agro Group,Wheat,39.3 kg,,1179.0,Paid,sch0322,SCH0322,True,09-14-2025,2025-09-14,DASH_MM_DD_YYYY,False,False,Wheat,Wheat,Singh Brothers,Singh Agro Group,39.3 kg,,39.3,KG,DIRECT,False,1179,1179.0,30.000000000000004,Cleared,Paid
MDM004908,2025-05-26,SCH0058,Goyal Mills,Rice,23.1,Kgs,924.0,Paid,sch0058,SCH0058,True,26/05/2025,2025-05-26,DASH_DD_MM_YYYY,False,False,Chawal,Rice,Goyal Enterprises,Goyal Mills,23.1,Kgs,23.1,KG,DIRECT,False,₹924,924.0,40.0,paid,Paid
MDM010408,2026-02-20,SCH0167,Goyal Mills,Pulses,56500,Grams,5085.0,Pending,SCH0167,SCH0167,False,20.02.2026,2026-02-20,DOT_DD_MM_YYYY,False,False,Dal,Pulses,Goyal Rice Mill,Goyal Mills,56500,Grams,56.5,KG,GRAMS_TO_KG,False,"₹5,085",5085.0,90.0,Pending,Pending
MDM010543,2026-01-24,SCH0383,Kumar Enterprises,Wheat,39.3 kg,,1179.0,Unknown,0383,SCH0383,True,2026-01-24,2026-01-24,ISO_FORMAT,False,False,Atta,Wheat,Kumar Supplies,Kumar Enterprises,39.3 kg,,39.3,KG,DIRECT,False,1179,1179.0,30.000000000000004,,Unknown
MDM004672,2025-05-15,SCH0376,Kumar Enterprises,Rice,24,Kgs,960.0,Pending,SCH0376,SCH0376,False,15/05/2025,2025-05-15,DASH_DD_MM_YYYY,False,False,chawal,Rice,Kumar Supplies,Kumar Enterprises,24,Kgs,24.0,KG,DIRECT,False,₹960,960.0,40.0,PENDING,Pending
MDM003488,2026-02-23,SCH0125,Singh Agro Group,Oil,52.6 kg,,6312.0,Pending,SCH0125,SCH0125,False,23/02/2026,2026-02-23,DASH_DD_MM_YYYY,False,False,Mustard Oil,Oil,Singh Brothers,Singh Agro Group,52.6 kg,,52.6,KG,DIRECT,False,"6,312/-",6312.0,120.0,Due,Pending
MDM011677,2025-04-13,SCH0387,Singh Agro Group,Pulses,,,4779.0,Paid,S0387,SCH0387,True,04-13-2025,2025-04-13,DASH_MM_DD_YYYY,False,False,Dal,Pulses,Singh Brothers,Singh Agro Group,,,,Unknown,MISSING_QUANTITY_AND_UNIT,True,4779,4779.0,,paid,Paid
MDM009892,2026-03-22,SCH0074,Singh Agro Group,Oil,,,6732.0,Unknown,sch0074,SCH0074,True,2026/03/22,2026-03-22,ISO_FORMAT,False,False,Cooking Oil,Oil,Singh Agro,Singh Agro Group,,,,Unknown,MISSING_QUANTITY_AND_UNIT,True,"6,732/-",6732.0,,,Unknown
MDM009298,2025-05-16,SCH0220,Sharma Traders,Oil,51.1,KGS,6132.0,Pending,sch0220,SCH0220,True,16-May-2025,2025-05-16,TEXT_MONTH,False,False,Sarson Tel,Oil,Sharma Traders,Sharma Traders,51.1,KGS,51.1,KG,DIRECT,False,"6,132/-",6132.0,120.0,Due,Pending
MDM005900,2026-01-31,SCH0514,Kumar Enterprises,Rice,56.5,kg,,Pending,sch_0514,SCH0514,True,31-Jan-2026,2026-01-31,TEXT_MONTH,False,False,Chawal,Rice,kumar general store,Kumar Enterprises,56.5,kg,56.5,KG,DIRECT,False,,,,Due,Pending
MDM003618,2025-11-18,SCH0304,Goyal Mills,Pulses,18.4,kg,1656.0,Paid,SCH0304,SCH0304,False,18-Nov-2025,2025-11-18,TEXT_MONTH,False,False,dal,Pulses,goyal mill,Goyal Mills,18.4,kg,18.4,KG,DIRECT,False,1656,1656.0,90.0,paid,Paid
MDM003932,2026-03-12,SCH0149,Kumar Enterprises,Pulses,47700,Grams,4293.0,Paid,SCH-0149,SCH0149,True,03-12-2026,2026-03-12,DASH_MM_DD_AMBIGUOUS,True,False,Lentils,Pulses,Kumar & Co.,Kumar Enterprises,47700,Grams,47.7,KG,GRAMS_TO_KG,False,"₹4,293",4293.0,90.0,Paid,Paid
MDM009319,2025-11-22,SCH0253,Kumar Enterprises,Pulses,13.7 kg,,1233.0,Paid,SCH0253,SCH0253,False,2025-11-22,2025-11-22,ISO_FORMAT,False,False,Dal,Pulses,kumar general store,Kumar Enterprises,13.7 kg,,13.7,KG,DIRECT,False,1233,1233.0,90.0,paid,Paid
MDM003026,2026-01-16,SCH0271,Sharma Traders,Wheat,,,681.0,Paid,SCH0271,SCH0271,False,2026-01-16,2026-01-16,ISO_FORMAT,False,False,WHEAT,Wheat,Sharma Traders,Sharma Traders,,,,Unknown,MISSING_QUANTITY_AND_UNIT,True,681,681.0,,paid,Paid
MDM004411,2026-03-26,SCH0567,Kumar Enterprises,Pulses,0.634,Sacks,2853.0,Paid,SCH0567,SCH0567,False,26/03/2026,2026-03-26,DASH_DD_MM_YYYY,False,False,dal,Pulses,Kumar Supplies,Kumar Enterprises,0.634,Sacks,31.7,KG,BAGS_50KG_TO_KG,False,"2,853/-",2853.0,90.0,paid,Paid
MDM001189,2025-04-13,SCH0514,Sharma Traders,Oil,18.2,KGS,2184.0,Pending,S0514,SCH0514,True,13.04.2025,2025-04-13,DOT_DD_MM_YYYY,False,False,Sarson Tel,Oil,Sharma & Sons,Sharma Traders,18.2,KGS,18.2,KG,DIRECT,False,2184,2184.0,120.0,Pending,Pending
MDM008016,2025-10-10,SCH0419,Kumar Enterprises,Pulses,45700,grams,4113.0,Unknown,SCH0419,SCH0419,False,10.10.2025,2025-10-10,DOT_DD_MM_AMBIGUOUS,True,False,Dal,Pulses,Kumar & Co.,Kumar Enterprises,45700,grams,45.7,KG,GRAMS_TO_KG,False,4113,4113.0,90.0,,Unknown
MDM004442,2025-11-04,SCH0554,Goyal Mills,Oil,30000,g,3600.0,Pending,SCH0554,SCH0554,False,04-Nov-2025,2025-11-04,TEXT_MONTH,False,False,Mustard Oil,Oil,Goyal Rice Mill,Goyal Mills,30000,g,30.0,KG,GRAMS_TO_KG,False,"₹3,600",3600.0,120.0,Due,Pending
MDM010944,2025-10-15,SCH0446,Kumar Enterprises,Oil,12,Kgs,1440.0,Paid,SCH0446,SCH0446,False,15.10.2025,2025-10-15,DOT_DD_MM_YYYY,False,False,Oil,Oil,Kumar Supplies,Kumar Enterprises,12,Kgs,12.0,KG,DIRECT,False,1440,1440.0,120.0,paid,Paid
MDM002755,2025-05-20,SCH0455,Sharma Traders,Rice,48.2,Kgs,1928.0,Unknown,SCH0455,SCH0455,False,05-20-2025,2025-05-20,DASH_MM_DD_YYYY,False,False,chawal,Rice,sharma traders pvt ltd,Sharma Traders,48.2,Kgs,48.2,KG,DIRECT,False,1928,1928.0,40.0,,Unknown
MDM002953,2026-01-22,SCH0467,Goyal Mills,Rice,0.546,Sacks,1092.0,Pending,SCH0467,SCH0467,False,2026-01-22,2026-01-22,ISO_FORMAT,False,False,RICE,Rice,goyal mill,Goyal Mills,0.546,Sacks,27.3,KG,BAGS_50KG_TO_KG,False,1092,1092.0,40.0,Due,Pending
MDM007147,2026-06-03,SCH0001,Kumar Enterprises,Oil,,,2352.0,Unknown,SCH0001,SCH0001,False,06/03/2026,2026-06-03,DASH_MM_DD_AMBIGUOUS,True,False,Cooking Oil,Oil,kumar general store,Kumar Enterprises,,,,Unknown,MISSING_QUANTITY_AND_UNIT,True,"2,352/-",2352.0,,,Unknown
MDM009076,2025-08-21,SCH0535,Goyal Mills,Wheat,14.1 kg,,423.0,Pending,SCH0535,SCH0535,False,08-21-2025,2025-08-21,DASH_MM_DD_YYYY,False,False,WHEAT,Wheat,goyal mill,Goyal Mills,14.1 kg,,14.1,KG,DIRECT,False,423,423.0,30.0,Due,Pending
MDM008395,2025-05-08,SCH0549,Kumar Enterprises,Rice,42800,grams,1712.0,Pending,S0549,SCH0549,True,2025/05/08,2025-05-08,ISO_FORMAT,False,False,chawal,Rice,Kumar & Co.,Kumar Enterprises,42800,grams,42.800000000000004,KG,GRAMS_TO_KG,False,1712,1712.0,39.99999999999999,PENDING,Pending
MDM006537,2025-08-28,SCH0348,Singh Agro Group,Pulses,22500,grams,2025.0,Paid,SCH0348,SCH0348,False,28.08.2025,2025-08-28,DOT_DD_MM_YYYY,False,False,Dal,Pulses,Singh Brothers,Singh Agro Group,22500,grams,22.5,KG,GRAMS_TO_KG,False,"Rs. 2,025",2025.0,90.0,Paid,Paid
MDM010629,2025-06-14,SCH0167,Sharma Traders,Wheat,29.6 kg,,888.0,Paid,sch0167,SCH0167,True,2025-06-14,2025-06-14,ISO_FORMAT,False,False,Atta,Wheat,Sharma & Sons,Sharma Traders,29.6 kg,,29.6,KG,DIRECT,False,888,888.0,30.0,paid,Paid
MDM003873,2025-11-07,SCH0344,Sharma Traders,Oil,37300,grams,,Pending,SCH0344,SCH0344,False,2025-11-07,2025-11-07,ISO_FORMAT,False,False,Cooking Oil,Oil,Sharma & Sons,Sharma Traders,37300,grams,37.300000000000004,KG,GRAMS_TO_KG,False,,,,PENDING,Pending
MDM000519,2025-07-07,SCH0406,Kumar Enterprises,Wheat,,,597.0,Pending,SCH0406,SCH0406,False,2025-07-07,2025-07-07,ISO_FORMAT,False,False,gehun,Wheat,Kumar Supplies,Kumar Enterprises,,,,Unknown,MISSING_QUANTITY_AND_UNIT,True,597/-,597.0,,Pending,Pending
MDM002022,2025-05-21,SCH0454,Singh Agro Group,Oil,23.5,Kgs,,Pending,S0454,SCH0454,True,21/05/2025,2025-05-21,DASH_DD_MM_YYYY,False,False,Sarson Tel,Oil,Singh Brothers,Singh Agro Group,23.5,Kgs,23.5,KG,DIRECT,False,,,,Due,Pending
MDM005166,2025-06-12,SCH0560,Sharma Traders,Pulses,,,3096.0,Pending,SCH0560,SCH0560,False,06/12/2025,2025-06-12,DASH_MM_DD_AMBIGUOUS,True,False,Dal,Pulses,sharma traders pvt ltd,Sharma Traders,,,,Unknown,MISSING_QUANTITY_AND_UNIT,True,"Rs. 3,096",3096.0,,Due,Pending
MDM005701,2025-06-10,SCH0591,Kumar Enterprises,Rice,42.3 kg,,1692.0,Pending,S0591,SCH0591,True,10-Jun-2025,2025-06-10,TEXT_MONTH,False,False,Rice,Rice,kumar general store,Kumar Enterprises,42.3 kg,,42.3,KG,DIRECT,False,1692,1692.0,40.0,Due,Pending
MDM001384,2025-04-11,SCH0282,Singh Agro Group,Wheat,37.7,KGS,1131.0,Unknown,sch_0282,SCH0282,True,04-11-2025,2025-04-11,DASH_MM_DD_AMBIGUOUS,True,False,Wheat,Wheat,Singh Brothers,Singh Agro Group,37.7,KGS,37.7,KG,DIRECT,False,"Rs. 1,131",1131.0,29.999999999999996,,Unknown
MDM008377,2026-02-16,SCH0401,Goyal Mills,Rice,29.2,KGS,1168.0,Paid,SCH0401,SCH0401,False,2026-02-16,2026-02-16,ISO_FORMAT,False,False,Chawal,Rice,Goyal Rice Mill,Goyal Mills,29.2,KGS,29.2,KG,DIRECT,False,1168,1168.0,40.0,Paid,Paid
MDM002302,2025-10-12,SCH0439,Singh Agro Group,Rice,52.6 kg,,2104.0,Paid,SCH0439,SCH0439,False,12.10.2025,2025-10-12,DOT_DD_MM_AMBIGUOUS,True,False,RICE,Rice,Singh Brothers,Singh Agro Group,52.6 kg,,52.6,KG,DIRECT,False,"Rs. 2,104",2104.0,40.0,Cleared,Paid
MDM005009,2025-06-21,SCH0522,Sharma Traders,Rice,14,KG,560.0,Pending,sch_0522,SCH0522,True,21-Jun-2025,2025-06-21,TEXT_MONTH,False,False,Chawal,Rice,sharma traders pvt ltd,Sharma Traders,14,KG,14.0,KG,DIRECT,False,560,560.0,40.0,Pending,Pending
MDM007771,2025-09-26,SCH0451,Goyal Mills,Rice,16.4,KG,656.0,Paid,sch_0451,SCH0451,True,26/09/2025,2025-09-26,DASH_DD_MM_YYYY,False,False,Chawal,Rice,Goyal Enterprises,Goyal Mills,16.4,KG,16.4,KG,DIRECT,False,Rs. 656,656.0,40.0,Paid,Paid
MDM001218,2025-05-05,SCH0524,Sharma Traders,Wheat,32600,g,978.0,Paid,S0524,SCH0524,True,05.05.2025,2025-05-05,DOT_DD_MM_AMBIGUOUS,True,False,gehun,Wheat,Sharma & Sons,Sharma Traders,32600,g,32.6,KG,GRAMS_TO_KG,False,Rs. 978,978.0,30.0,paid,Paid
MDM008084,2026-01-10,SCH0551,Goyal Mills,Pulses,17.7,KG,1593.0,Paid,SCH0551,SCH0551,False,2026-01-10,2026-01-10,ISO_FORMAT,False,False,dal,Pulses,goyal mill,Goyal Mills,17.7,KG,17.7,KG,DIRECT,False,1593,1593.0,90.0,paid,Paid
MDM001276,2025-10-28,SCH0068,Goyal Mills,Oil,26.7,KGS,3204.0,Unknown,sch0068,SCH0068,True,28-Oct-2025,2025-10-28,TEXT_MONTH,False,False,Mustard Oil,Oil,Goyal Enterprises,Goyal Mills,26.7,KGS,26.7,KG,DIRECT,False,"₹3,204",3204.0,120.0,,Unknown
MDM007448,2025-07-15,SCH0497,Singh Agro Group,Pulses,36.3,KGS,3267.0,Paid,sch0497,SCH0497,True,15/07/2025,2025-07-15,DASH_DD_MM_YYYY,False,False,Lentils,Pulses,Singh Agro,Singh Agro Group,36.3,KGS,36.3,KG,DIRECT,False,3267,3267.0,90.0,paid,Paid
MDM004280,2025-09-10,SCH0253,Singh Agro Group,Wheat,32.2,kg,966.0,Pending,sch0253,SCH0253,True,09/10/2025,2025-09-10,DASH_MM_DD_AMBIGUOUS,True,False,gehun,Wheat,S. Agro Works,Singh Agro Group,32.2,kg,32.2,KG,DIRECT,False,966,966.0,29.999999999999996,PENDING,Pending
MDM000971,2026-03-20,SCH0266,Goyal Mills,Oil,0.73,bags,4380.0,Pending,SCH0266,SCH0266,False,20-Mar-2026,2026-03-20,TEXT_MONTH,False,False,Cooking Oil,Oil,goyal mill,Goyal Mills,0.73,bags,36.5,KG,BAGS_50KG_TO_KG,False,"Rs. 4,380",4380.0,120.0,PENDING,Pending
MDM008150,2025-12-16,SCH0511,Goyal Mills,Pulses,56200,Grams,5058.0,Paid,SCH-0511,SCH0511,True,2025/12/16,2025-12-16,ISO_FORMAT,False,False,Pulses,Pulses,goyal mill,Goyal Mills,56200,Grams,56.2,KG,GRAMS_TO_KG,False,5058,5058.0,90.0,Paid,Paid
MDM003838,2026-01-20,SCH0594,Kumar Enterprises,Rice,13.7,KG,548.0,Pending,SCH-0594,SCH0594,True,2026/01/20,2026-01-20,ISO_FORMAT,False,False,Chawal,Rice,Kumar & Co.,Kumar Enterprises,13.7,KG,13.7,KG,DIRECT,False,548,548.0,40.0,PENDING,Pending
MDM008405,2026-02-08,SCH0347,Kumar Enterprises,Wheat,27.1 kg,,813.0,Unknown,SCH0347,SCH0347,False,08-Feb-2026,2026-02-08,TEXT_MONTH,False,False,Wheat,Wheat,Kumar Supplies,Kumar Enterprises,27.1 kg,,27.1,KG,DIRECT,False,₹813,813.0,30.0,,Unknown
MDM003446,2025-09-26,SCH0090,Kumar Enterprises,Wheat,41800,Grams,1254.0,Pending,S0090,SCH0090,True,2025-09-26,2025-09-26,ISO_FORMAT,False,False,gehun,Wheat,kumar general store,Kumar Enterprises,41800,Grams,41.800000000000004,KG,GRAMS_TO_KG,False,"Rs. 1,254",1254.0,29.999999999999996,Pending,Pending
MDM004771,2025-09-07,SCH0585,Goyal Mills,Wheat,54300,Grams,1629.0,Paid,SCH0585,SCH0585,False,09/07/2025,2025-09-07,DASH_MM_DD_AMBIGUOUS,True,False,WHEAT,Wheat,goyal mill,Goyal Mills,54300,Grams,54.300000000000004,KG,GRAMS_TO_KG,False,1629,1629.0,29.999999999999996,Cleared,Paid
MDM002629,2025-08-24,SCH0300,Sharma Traders,Wheat,0.276,50kg Bags,414.0,Pending,SCH-0300,SCH0300,True,2025/08/24,2025-08-24,ISO_FORMAT,False,False,gehun,Wheat,Sharma Traders,Sharma Traders,0.276,50kg Bags,13.8,KG,BAGS_50KG_TO_KG,False,414,414.0,30.0,PENDING,Pending
MDM005768,2025-11-19,SCH0395,Singh Agro Group,Pulses,1.084,bags,4878.0,Pending,sch_0395,SCH0395,True,19/11/2025,2025-11-19,DASH_DD_MM_YYYY,False,False,Pulses,Pulses,Singh Brothers,Singh Agro Group,1.084,bags,54.2,KG,BAGS_50KG_TO_KG,False,4878,4878.0,90.0,Pending,Pending
MDM007446,2025-09-10,SCH0198,Goyal Mills,Pulses,34500,g,3105.0,Pending,SCH-0198,SCH0198,True,2025/09/10,2025-09-10,ISO_FORMAT,False,False,Lentils,Pulses,goyal mill,Goyal Mills,34500,g,34.5,KG,GRAMS_TO_KG,False,"₹3,105",3105.0,90.0,Pending,Pending
MDM010963,2026-01-16,SCH0294,Goyal Mills,Rice,0.33,bags,660.0,Pending,SCH-0294,SCH0294,True,16/01/2026,2026-01-16,DASH_DD_MM_YYYY,False,False,Chawal,Rice,Goyal Enterprises,Goyal Mills,0.33,bags,16.5,KG,BAGS_50KG_TO_KG,False,660,660.0,40.0,PENDING,Pending
MDM007782,2025-07-08,SCH0170,Kumar Enterprises,Wheat,31.9 kg,,957.0,Pending,SCH0170,SCH0170,False,08.07.2025,2025-07-08,DOT_DD_MM_AMBIGUOUS,True,False,Wheat,Wheat,kumar general store,Kumar Enterprises,31.9 kg,,31.9,KG,DIRECT,False,957,957.0,30.0,PENDING,Pending
MDM000614,2026-01-22,SCH0291,Kumar Enterprises,Wheat,24.5 kg,,735.0,Pending,S0291,SCH0291,True,01-22-2026,2026-01-22,DASH_MM_DD_YYYY,False,False,Wheat,Wheat,kumar general store,Kumar Enterprises,24.5 kg,,24.5,KG,DIRECT,False,735/-,735.0,30.0,Due,Pending
MDM003814,2026-03-19,SCH0337,Kumar Enterprises,Rice,,,1272.0,Paid,SCH0337,SCH0337,False,2026/03/19,2026-03-19,ISO_FORMAT,False,False,Chawal,Rice,Kumar & Co.,Kumar Enterprises,,,,Unknown,MISSING_QUANTITY_AND_UNIT,True,1272,1272.0,,paid,Paid
MDM005863,2025-08-01,SCH0021,Sharma Traders,Oil,,,1524.0,Unknown,SCH0021,SCH0021,False,2025/08/01,2025-08-01,ISO_FORMAT,False,False,Cooking Oil,Oil,Sharma Traders,Sharma Traders,,,,Unknown,MISSING_QUANTITY_AND_UNIT,True,"1,524/-",1524.0,,,Unknown
MDM010837,2026-03-04,SCH0550,Goyal Mills,Pulses,1.136,Bags,5112.0,Paid,SCH0550,SCH0550,False,2026-03-04,2026-03-04,ISO_FORMAT,False,False,dal,Pulses,Goyal Rice Mill,Goyal Mills,1.136,Bags,56.8,KG,BAGS_50KG_TO_KG,False,"5,112/-",5112.0,90.0,paid,Paid
MDM010150,2026-02-22,SCH0184,Singh Agro Group,Rice,14.1,KG,564.0,Unknown,SCH0184,SCH0184,False,2026-02-22,2026-02-22,ISO_FORMAT,False,False,Chawal,Rice,Singh Agro,Singh Agro Group,14.1,KG,14.1,KG,DIRECT,False,Rs. 564,564.0,40.0,,Unknown
MDM000430,2025-12-19,SCH0106,Kumar Enterprises,Wheat,23.8,KGS,714.0,Paid,sch0106,SCH0106,True,19-Dec-2025,2025-12-19,TEXT_MONTH,False,False,Gehun,Wheat,Kumar & Co.,Kumar Enterprises,23.8,KGS,23.8,KG,DIRECT,False,714,714.0,30.0,paid,Paid
MDM009129,2026-02-19,SCH0452,Goyal Mills,Pulses,34.2 kg,,3078.0,Paid,SCH-0452,SCH0452,True,19/02/2026,2026-02-19,DASH_DD_MM_YYYY,False,False,Daal,Pulses,Goyal Rice Mill,Goyal Mills,34.2 kg,,34.2,KG,DIRECT,False,"3,078/-",3078.0,89.99999999999999,paid,Paid
MDM003080,2025-12-20,SCH0381,Singh Agro Group,Pulses,38.5 kg,,3465.0,Pending,SCH0381,SCH0381,False,20.12.2025,2025-12-20,DOT_DD_MM_YYYY,False,False,Dal,Pulses,Singh Agro,Singh Agro Group,38.5 kg,,38.5,KG,DIRECT,False,"3,465/-",3465.0,90.0,PENDING,Pending
MDM001966,2025-04-16,SCH0588,Goyal Mills,Rice,,,1208.0,Unknown,S0588,SCH0588,True,16/04/2025,2025-04-16,DASH_DD_MM_YYYY,False,False,Rice,Rice,goyal mill,Goyal Mills,,,,Unknown,MISSING_QUANTITY_AND_UNIT,True,"₹1,208",1208.0,,,Unknown
MDM008138,2025-07-25,SCH0228,Singh Agro Group,Rice,,,1856.0,Pending,S0228,SCH0228,True,2025-07-25,2025-07-25,ISO_FORMAT,False,False,Rice,Rice,Singh Agro,Singh Agro Group,,,,Unknown,MISSING_QUANTITY_AND_UNIT,True,1856,1856.0,,Pending,Pending
MDM006110,2025-05-21,SCH0065,Goyal Mills,Pulses,0.62,Bags,2790.0,Pending,SCH0065,SCH0065,False,21/05/2025,2025-05-21,DASH_DD_MM_YYYY,False,False,dal,Pulses,Goyal Enterprises,Goyal Mills,0.62,Bags,31.0,KG,BAGS_50KG_TO_KG,False,2790,2790.0,90.0,Pending,Pending
MDM001787,2025-08-26,SCH0527,Kumar Enterprises,Rice,21.5,KG,860.0,Paid,sch0527,SCH0527,True,2025-08-26,2025-08-26,ISO_FORMAT,False,False,RICE,Rice,Kumar Supplies,Kumar Enterprises,21.5,KG,21.5,KG,DIRECT,False,Rs. 860,860.0,40.0,Paid,Paid
MDM000397,2025-10-13,SCH0200,Goyal Mills,Oil,0.5720000000000001,50kg Bags,3432.0,Pending,SCH0200,SCH0200,False,2025-10-13,2025-10-13,ISO_FORMAT,False,False,Oil,Oil,goyal mill,Goyal Mills,0.5720000000000001,50kg Bags,28.6,KG,BAGS_50KG_TO_KG,False,"₹3,432",3432.0,120.0,Pending,Pending
MDM006921,2025-04-26,SCH0083,Goyal Mills,Oil,49700,grams,5964.0,Unknown,sch0083,SCH0083,True,26/04/2025,2025-04-26,DASH_DD_MM_YYYY,False,False,Sarson Tel,Oil,Goyal Enterprises,Goyal Mills,49700,grams,49.7,KG,GRAMS_TO_KG,False,"Rs. 5,964",5964.0,120.0,,Unknown
MDM007202,2025-10-10,SCH0348,Singh Agro Group,Rice,19.7,KGS,788.0,Unknown,SCH0348,SCH0348,False,10/10/2025,2025-10-10,DASH_MM_DD_AMBIGUOUS,True,False,chawal,Rice,Singh Agro,Singh Agro Group,19.7,KGS,19.7,KG,DIRECT,False,Rs. 788,788.0,40.0,,Unknown
MDM006241,2025-10-07,SCH0550,Goyal Mills,Pulses,0.9940000000000001,50kg Bags,4473.0,Pending,0550,SCH0550,True,07.10.2025,2025-10-07,DOT_DD_MM_AMBIGUOUS,True,False,Lentils,Pulses,goyal mill,Goyal Mills,0.9940000000000001,50kg Bags,49.7,KG,BAGS_50KG_TO_KG,False,4473,4473.0,90.0,Due,Pending
MDM007898,2025-09-19,SCH0040,Sharma Traders,Wheat,11.5 kg,,345.0,Paid,SCH0040,SCH0040,False,19/09/2025,2025-09-19,DASH_DD_MM_YYYY,False,False,Gehun,Wheat,sharma traders pvt ltd,Sharma Traders,11.5 kg,,11.5,KG,DIRECT,False,Rs. 345,345.0,30.0,paid,Paid
MDM008742,2025-08-10,SCH0178,Goyal Mills,Oil,25.9,KGS,3108.0,Pending,sch0178,SCH0178,True,10-Aug-2025,2025-08-10,TEXT_MONTH,False,False,Mustard Oil,Oil,Goyal Rice Mill,Goyal Mills,25.9,KGS,25.9,KG,DIRECT,False,3108,3108.0,120.0,PENDING,Pending
MDM011027,2025-08-15,SCH0298,Kumar Enterprises,Pulses,46.9,KG,4221.0,Pending,SCH0298,SCH0298,False,08-15-2025,2025-08-15,DASH_MM_DD_YYYY,False,False,Dal,Pulses,Kumar Supplies,Kumar Enterprises,46.9,KG,46.9,KG,DIRECT,False,"₹4,221",4221.0,90.0,Due,Pending
MDM000748,2026-03-07,SCH0193,Sharma Traders,Pulses,20.2 kg,,1818.0,Paid,SCH0193,SCH0193,False,2026-03-07,2026-03-07,ISO_FORMAT,False,False,Lentils,Pulses,Sharma & Sons,Sharma Traders,20.2 kg,,20.2,KG,DIRECT,False,1818,1818.0,90.0,Cleared,Paid
MDM004032,2025-05-10,SCH0015,Goyal Mills,Pulses,,,3753.0,Pending,SCH0015,SCH0015,False,2025-05-10,2025-05-10,ISO_FORMAT,False,False,dal,Pulses,goyal mill,Goyal Mills,,,,Unknown,MISSING_QUANTITY_AND_UNIT,True,3753,3753.0,,Pending,Pending
MDM001840,2025-06-20,SCH0253,Kumar Enterprises,Oil,45.9,KGS,5508.0,Pending,S0253,SCH0253,True,2025-06-20,2025-06-20,ISO_FORMAT,False,False,Mustard Oil,Oil,Kumar Supplies,Kumar Enterprises,45.9,KGS,45.9,KG,DIRECT,False,5508,5508.0,120.0,Due,Pending
MDM009241,2025-12-07,SCH0224,Singh Agro Group,Rice,25.1 kg,,1004.0,Pending,S0224,SCH0224,True,2025/12/07,2025-12-07,ISO_FORMAT,False,False,chawal,Rice,Singh Agro,Singh Agro Group,25.1 kg,,25.1,KG,DIRECT,False,1004,1004.0,40.0,Pending,Pending
MDM009254,2025-09-24,SCH0232,Singh Agro Group,Pulses,,,2772.0,Paid,0232,SCH0232,True,24.09.2025,2025-09-24,DOT_DD_MM_YYYY,False,False,Lentils,Pulses,S. Agro Works,Singh Agro Group,,,,Unknown,MISSING_QUANTITY_AND_UNIT,True,"Rs. 2,772",2772.0,,paid,Paid
